d_codigo,d_asenta,d_tipo_asenta,D_mnpio,d_estado,d_ciudad,d_CP,c_estado,c_oficina,c_CP,c_tipo_asenta,c_mnpio,id_asenta_cpcons,d_zona,c_cve_ciudad
78000,San Luis Potosí Centro,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78001,24,78001,,09,028,0001,Urbano,05
78037,La Paz,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78001,24,78001,,09,028,0017,Urbano,05
78037,Privada Caracol,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78001,24,78001,,21,028,2988,Urbano,05
78038,Tlaxcala,Barrio,San Luis Potosí,San Luis Potosí,San Luis Potosí,78001,24,78001,,02,028,0018,Urbano,05
78040,Hidalgo,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78001,24,78001,,09,028,0020,Urbano,05
78049,Rinconada de Santiago,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78001,24,78001,,09,028,0021,Urbano,05
78049,Juan Alvarez,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78001,24,78001,,09,028,0023,Urbano,05
78049,Santiago del Río,Barrio,San Luis Potosí,San Luis Potosí,San Luis Potosí,78001,24,78001,,02,028,0024,Urbano,05
78049,Santiago del Río,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78001,24,78001,,21,028,0075,Urbano,05
78049,Fresnos del Río,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78001,24,78001,,21,028,2061,Urbano,05
78049,Privada Residencial Real de Alvarez,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78001,24,78001,,21,028,2250,Urbano,05
78049,Conjunto Pedro Moreno,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78001,24,78001,,21,028,2251,Urbano,05
78049,Villas de Pedro Moreno,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78001,24,78001,,21,028,2252,Urbano,05
78049,Privada Altamirano,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78001,24,78001,,21,028,2302,Urbano,05
78049,Residencial las Moras,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78001,24,78001,,21,028,2326,Urbano,05
78100,Mártires de La Revolución,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,0025,Urbano,05
78100,Villa Esperanza,Condominio,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,10,028,0033,Urbano,05
78100,Villa María,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,0144,Urbano,05
78100,Villa Fontana,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,0231,Urbano,05
78100,Tercera Chica,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,0281,Urbano,05
78100,Rinconada de los Magueyes,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,0306,Urbano,05
78100,Compostela,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,0316,Urbano,05
78100,El Milagro,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,0318,Urbano,05
78100,Torres de San Francisco,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,0319,Urbano,05
78100,Los Tules,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,0326,Urbano,05
78100,Los Puertos,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,0381,Urbano,05
78100,Luis Córdova Reyes,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,0382,Urbano,05
78100,Torremolinos Dos,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,0383,Urbano,05
78100,Compostela II,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,0392,Urbano,05
78100,Rincón Verde,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,0393,Urbano,05
78100,Albea,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,0395,Urbano,05
78100,La Matamoros,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,0917,Urbano,05
78100,El Sauzalite,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,1024,Urbano,05
78100,Huachichiles,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,2098,Urbano,05
78100,Rubén Jaramillo,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,2115,Urbano,05
78100,Real de Peñasco,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,2124,Urbano,05
78100,Los Magueyes,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,2131,Urbano,05
78100,Ricardo Flores Magón,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,2254,Urbano,05
78100,Valle San José,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,2256,Urbano,05
78100,Andalucía,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,2294,Urbano,05
78100,Torremolinos,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,2297,Urbano,05
78100,Terremoto,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,2305,Urbano,05
78100,Árbol del Gallo,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,2336,Urbano,05
78100,Nueva Creación,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,2355,Urbano,05
78100,Villas del Vergel,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,2560,Urbano,05
78100,Barrio Vergel,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,2957,Urbano,05
78100,Los Alcatraces,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,2997,Urbano,05
78100,Molinos del Rey,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,4791,Urbano,05
78106,La Morena,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,0026,Urbano,05
78107,La Tuna,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,0027,Urbano,05
78107,Garita de Saltillo,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,0893,Urbano,05
78109,Las Flores,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,0029,Urbano,05
78109,Villa de las Flores,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,2073,Urbano,05
78109,Jardines del Río,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,2095,Urbano,05
78109,Los Girasoles,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,2262,Urbano,05
78109,Villa de Las Flores II,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,3012,Urbano,05
78110,Imperio Azteca,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,0028,Urbano,05
78110,División del Norte,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,0030,Urbano,05
78110,El Saucito,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,0031,Urbano,05
78110,María Amelia,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,0322,Urbano,05
78110,Eulalio Gutiérrez,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,0350,Urbano,05
78110,Cerrada los Ángeles,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,0372,Urbano,05
78110,El Oasis,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,0886,Urbano,05
78110,Villas del Roble,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,2075,Urbano,05
78110,San Arturo,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,2929,Urbano,05
78116,Santa Rosa,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,0034,Urbano,05
78116,El Sauzalito,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,0035,Urbano,05
78116,Rancho la Cruz,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,0046,Urbano,05
78116,Del Sauce,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,0222,Urbano,05
78116,Residencial Sauzalito,Condominio,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,10,028,0290,Urbano,05
78116,Villas del Saucito,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,0385,Urbano,05
78116,Villas del Sauzalito,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,0386,Urbano,05
78116,San Angelín II,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,0443,Urbano,05
78116,Los Salazares,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,0960,Urbano,05
78116,San Angelín,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,1002,Urbano,05
78116,Rinconadas,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,1948,Urbano,05
78116,Camino Real,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,2080,Urbano,05
78116,San Angelín III,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,2111,Urbano,05
78116,San Fernando,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,2112,Urbano,05
78116,Privada San Angelín,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,2243,Urbano,05
78116,Jardines del Sauzal,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,2996,Urbano,05
78117,La Angostura,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,0036,Urbano,05
78117,Punta del Valle,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,0308,Urbano,05
78117,Santa Rosalía,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,0325,Urbano,05
78117,Granjas La Estrella,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,0897,Urbano,05
78117,María Cecilia,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,0963,Urbano,05
78117,Plan Ponciano Arriaga,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,0982,Urbano,05
78117,Villas de Santiago,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,2074,Urbano,05
78117,Villas del Ajusco,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,2081,Urbano,05
78117,Rinconadas de María Cecilia,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,2082,Urbano,05
78117,Jardines de María Cecilia,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,2096,Urbano,05
78117,El Arenal,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,2102,Urbano,05
78117,Maravillas,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,2127,Urbano,05
78117,Los Pinos,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,2129,Urbano,05
78120,Hidalgo,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,0038,Urbano,05
78120,La Forestal,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,0039,Urbano,05
78120,San Ángel,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,0040,Urbano,05
78120,Mediterránea Residencial,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,0083,Urbano,05
78120,Privada Vista Real,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,0166,Urbano,05
78120,Las Fuentes Conjunto Habitacional,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,0354,Urbano,05
78120,Los Limones,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,0358,Urbano,05
78120,Condado Sauzal,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,0878,Urbano,05
78120,Los Limones,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,0954,Urbano,05
78120,Wenceslao Victoria,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,1052,Urbano,05
78120,El Rosedal,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,2100,Urbano,05
78120,Privada Vista Hermosa,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,2244,Urbano,05
78120,Fuentes del Sauce,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,2263,Urbano,05
78120,Las Brisas,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,2298,Urbano,05
78120,Buenos Aires,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,2309,Urbano,05
78120,Residencial Villerías,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,2403,Urbano,05
78120,Villas del Rosedal,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,2986,Urbano,05
78130,Morelos,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,0042,Urbano,05
78130,Rural Atlas,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,0043,Urbano,05
78130,Argenta,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,0050,Urbano,05
78130,San Humberto,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,0055,Urbano,05
78130,Lomas del Mezquital,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,0061,Urbano,05
78130,San Gerardo,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,0204,Urbano,05
78130,Paseo de las Arboledas II,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,0361,Urbano,05
78130,Martínez del Mezquital,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,0387,Urbano,05
78130,Morales Saucito,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,0423,Urbano,05
78130,Sonata Residencial,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,0424,Urbano,05
78130,Juan Pablo,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,0442,Urbano,05
78130,Valle del Mezquital,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,2072,Urbano,05
78130,Vistas del Sol,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,2076,Urbano,05
78130,San Miguel,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,2109,Urbano,05
78130,Los Olivos,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,2130,Urbano,05
78130,Privada del Manantial,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,2201,Urbano,05
78130,Hacienda del Mezquital,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,2274,Urbano,05
78130,Valle Escondido,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,2278,Urbano,05
78130,Luis Donaldo Colosio,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,2306,Urbano,05
78130,Arboledas Jacarandas,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,2323,Urbano,05
78130,Hacienda de Juan Pablo,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,2334,Urbano,05
78130,Rinconada El Mezquital,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,4693,Urbano,05
78130,El Mezquital,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,0041,Urbano,05
78133,Alborada,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,0320,Urbano,05
78133,Paseo de las Arboledas,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,2933,Urbano,05
78133,Villas de Buenos Aires I,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,4792,Urbano,05
78133,Villas de Buenos Aires II,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,4793,Urbano,05
78133,Villas de Buenos Aires III,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,4794,Urbano,05
78135,Rinconada Minerva Jacarandas,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,0106,Urbano,05
78135,Privada del Molino,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,0362,Urbano,05
78135,Bosques de Jacarandas,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,2808,Urbano,05
78135,Privada San Gabriel,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,3000,Urbano,05
78136,Las Julias,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,0047,Urbano,05
78136,Los Tulipanes,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,0371,Urbano,05
78136,La Gloria Residencial,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,0420,Urbano,05
78136,Casanova,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,0873,Urbano,05
78136,Valle del Campestre,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,1037,Urbano,05
78136,Jardines de Jacarandas,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,2097,Urbano,05
78136,Salinas de Gortari,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,2116,Urbano,05
78136,Lomas del Mezquital Segunda Sección,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,2205,Urbano,05
78136,San Joaquín,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,2212,Urbano,05
78136,Privada del Arroyo,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,2241,Urbano,05
78136,Gutiérrez Barrios,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,2265,Urbano,05
78136,Hacienda de Santiago,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,2266,Urbano,05
78136,Villas de Jacarandas,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,2271,Urbano,05
78137,Valle del Tecnológico,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,0045,Urbano,05
78137,La Hacienda,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,2094,Urbano,05
78137,Hacienda de Jacarandas,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,2099,Urbano,05
78140,Industrial Aviación,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,0048,Urbano,05
78140,Retornos,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,0049,Urbano,05
78140,Arboledas Tangamanga,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,0857,Urbano,05
78140,Norte,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,2126,Urbano,05
78143,Pedroza,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,0006,Urbano,05
78143,Las Morenas,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,0007,Urbano,05
78143,Campesina Norte,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,0008,Urbano,05
78143,Potosí Río Verde,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,0019,Urbano,05
78143,Tercera Grande,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,0282,Urbano,05
78143,Villas de la Victoria,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,0303,Urbano,05
78143,Esperanza,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,0312,Urbano,05
78143,El Cielo Residencial,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,0317,Urbano,05
78143,Villakano,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,0416,Urbano,05
78143,Paraíso Residencial el Cielo Dos,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,0427,Urbano,05
78143,Las Palmas,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,2083,Urbano,05
78143,El Peñol,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,2101,Urbano,05
78143,Ecuestre,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,2103,Urbano,05
78143,Colonial 20 de Noviembre,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,2104,Urbano,05
78143,Canterías,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,2105,Urbano,05
78143,San Sebastián,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,2110,Urbano,05
78143,Moctezuma,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,2246,Urbano,05
78143,Rinconadas del Parque,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,2255,Urbano,05
78144,Santa Inés,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,0058,Urbano,05
78144,Las Torres de México,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,0935,Urbano,05
78144,Lomas del Río,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,0950,Urbano,05
78144,Naranjos,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,0971,Urbano,05
78144,Valle Verde,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,1040,Urbano,05
78144,Villas del Saucito,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,1047,Urbano,05
78144,Las Margaritas,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,2133,Urbano,05
78146,Valle de Jacarandas,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,0044,Urbano,05
78146,Tecnológico,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,0053,Urbano,05
78146,Lomas del Camino,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,0947,Urbano,05
78146,Lomas del Sol,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,0951,Urbano,05
78147,San Alberto,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,0054,Urbano,05
78147,Rinconada Lomas del Sol,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,0366,Urbano,05
78147,Camelinas,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,0870,Urbano,05
78147,Los Molinos,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,0955,Urbano,05
78147,Paseo de los Agaves,Fraccionamiento,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,21,028,2121,Urbano,05
78148,Jacarandas,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,0056,Urbano,05
78150,FOVISSSTE,Unidad habitacional,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,31,028,0059,Urbano,05
78150,Las Piedras,Colonia,San Luis Potosí,San Luis Potosí,San Luis Potosí,78141,24,78141,,09,028,0060,Urbano,05
